year,month,day,ai_written
2014,1,2,0.9645669460296632
2014,1,17,0.9731183052062988
2014,1,25,0.9894179701805116
2014,1,31,0.9603174328804016
2014,1,18,1.2165898084640503
2014,1,17,1.0376343727111816
2014,1,24,0.9194630980491638
2014,1,4,1.020304560661316
2014,1,23,1.013274312019348
2014,1,18,0.9558823704719543
2014,1,6,1.3521126508712769
2014,1,23,0.949999988079071
2014,1,27,1.024999976158142
2014,1,27,1.1674641370773315
2014,1,10,0.9873417615890504
2014,1,15,1.037500023841858
2014,1,24,0.8999999761581421
2014,1,15,0.8837209343910217
2014,1,22,1.077844262123108
2014,1,13,1.053030252456665
2014,1,30,1.0
2014,1,23,0.9660193920135498
2014,1,28,0.9842932224273682
2014,1,28,0.9328858852386476
2014,1,18,1.0697674751281738
2014,1,27,0.93478262424469
2014,1,10,1.0
2014,1,30,1.060109257698059
2014,1,16,0.9738562107086182
2014,1,3,1.0
2014,1,16,1.0616438388824463
2014,1,28,0.9640718698501588
2014,1,10,0.9234234094619752
2014,1,30,1.0
2014,1,31,1.0449438095092771
2014,1,26,0.9884393215179444
2014,1,30,0.9781659245491028
2014,1,6,1.0064102411270142
2014,1,22,1.106598973274231
2014,1,28,0.9640718698501588
2014,1,31,1.0054644346237185
2014,1,14,0.9885714054107666
2014,1,16,1.006666660308838
2014,1,29,1.1232876777648926
2014,1,7,1.085714340209961
2014,1,24,1.0
2014,1,22,1.0359281301498413
2014,1,9,1.0045454502105713
2014,1,22,0.948387086391449
2014,1,17,0.8837209343910217
2014,1,28,1.037037014961243
2014,1,23,1.0499999523162842
2014,1,11,1.1018518209457395
2014,1,3,0.9926470518112184
2014,1,27,0.993630588054657
2014,1,4,1.1781609058380127
2014,1,23,0.948905110359192
2014,1,6,1.04347825050354
2014,1,27,1.078341007232666
2014,1,22,1.0967742204666138
2014,1,15,1.044025182723999
2014,1,8,1.0075187683105469
2014,1,8,1.0245901346206665
2014,1,18,1.0567375421524048
2014,1,28,0.976190447807312
2014,1,6,1.04347825050354
2014,1,16,1.0
2014,1,6,1.0194804668426514
2014,1,13,1.0256410837173462
2014,1,3,0.9622641801834106
2014,1,10,0.952662706375122
2014,1,29,0.9642857313156128
2014,1,6,0.8586956262588501
2014,1,19,0.9702380895614624
2014,1,15,0.9548872113227844
2014,1,15,0.9187816977500916
2014,1,9,1.0625
2014,1,4,0.982758641242981
2014,1,6,1.016759753227234
2014,1,27,1.0890052318572998
2014,1,4,1.0
2014,1,23,0.9779005646705629
2014,1,20,1.0125000476837158
2014,1,27,0.9383561611175536
2014,1,16,1.0
2014,1,21,1.0402684211730957
2014,1,15,1.0184049606323242
2014,1,11,1.0
2014,1,13,0.9935483932495116
2014,1,16,1.0660377740859983
2014,1,23,1.0
2014,1,20,0.9817073345184326
2014,1,27,1.0063694715499878
2014,1,12,1.175438642501831
2014,1,8,0.9513888955116272
2014,1,24,1.0068964958190918
2014,1,14,0.9691358208656312
2014,1,8,1.077419400215149
2014,1,2,0.949685513973236
2014,1,28,1.090361475944519
2014,1,13,0.9833333492279052
2014,1,4,0.8669354915618896
2014,1,23,1.0080320835113523
2014,1,26,1.0989011526107788
2014,1,7,1.0355029106140137
2014,1,18,1.0697674751281738
2014,1,2,0.9807692170143129
2014,1,13,1.0211267471313477
2014,1,8,0.9883720874786376
2014,1,14,1.1714285612106323
2014,1,8,0.9285714030265808
2014,1,28,0.9371069073677064
2014,1,2,0.9659090638160706
2014,1,2,0.949685513973236
2014,1,1,1.208053708076477
2014,1,9,0.929648220539093
2014,1,23,0.97409325838089
2014,1,20,1.0367647409439087
2014,1,13,0.9935483932495116
2014,1,30,1.0491071939468384
2014,1,4,1.0722891092300415
2014,1,14,1.0064934492111206
2014,1,6,0.9744898080825806
2014,1,28,0.9554139971733092
2014,1,14,1.0322580337524414
2014,1,18,1.086363673210144
2014,1,17,1.0292397737503052
2014,1,15,0.9729729890823364
2014,1,24,0.9516128897666932
2014,1,13,1.0
2014,1,24,0.9881656765937804
2014,1,25,0.9894179701805116
2014,1,27,0.9696969985961914
2014,1,10,0.9733333587646484
2014,1,14,1.0387096405029297
2014,1,29,1.0
2014,1,2,0.9923076629638672
2014,1,28,0.969543159008026
2014,1,6,1.0
2014,1,30,0.9784946441650392
2014,1,15,0.9838709831237792
2014,1,21,0.9577465057373048
2014,1,7,
2014,1,12,1.0670732259750366
2014,1,9,0.8535031676292419
2014,1,14,0.8614457845687866
2014,1,8,1.007299304008484
2014,1,13,1.0
2014,1,17,1.2268041372299194
2014,1,15,1.057803511619568
2014,1,3,1.0138888359069824
2014,1,28,1.090361475944519
2014,1,2,0.9659090638160706
2014,1,15,0.9818181991577148
2014,1,16,1.0615384578704834
2014,1,21,0.9932885766029358
2014,1,25,0.9119170904159546
2014,1,20,0.9860140085220336
2014,1,23,0.9605911374092102
2014,1,19,1.0402684211730957
2014,1,22,1.0
2014,1,27,0.9506173133850098
2014,1,25,1.0
2014,1,16,1.0199203491210938
2014,1,24,0.9516128897666932
2014,1,15,0.9943820238113404
2014,1,1,1.0084388256072998
2014,1,2,0.9659090638160706
2014,1,21,0.9739583134651184
2014,1,15,0.9873417615890504
2014,1,11,1.0395480394363403
2014,1,3,0.9926470518112184
2014,1,14,1.0322580337524414
2014,1,31,0.9121338725090028
2014,1,10,1.010928988456726
2014,1,22,1.019512176513672
2014,1,21,1.0101009607315063
2014,1,10,1.0347222089767456
2014,1,27,1.1105527877807615
2014,1,13,0.9935483932495116
2014,1,13,0.9935483932495116
2014,1,13,0.9935483932495116
2014,1,31,1.0063694715499878
2014,1,23,0.9852941036224364
2014,1,8,1.045976996421814
2014,1,6,0.9793103337287904
2014,1,3,1.034482717514038
2014,1,17,0.982758641242981
2014,1,7,0.9399999976158142
2014,1,27,0.9487179517745972
2014,1,17,1.257575750350952
2014,1,4,1.0202702283859253
2014,1,7,0.957446813583374
2014,1,14,0.9366515874862672
2014,1,17,1.0292397737503052
2014,1,4,1.0202702283859253
2014,1,24,0.9808917045593262
2014,1,26,0.9775784611701964
2014,1,10,1.1968084573745728
2014,1,15,0.994535505771637
2014,1,25,0.9375
2014,1,27,0.9640718698501588
2014,1,18,1.0567375421524048
2014,1,6,1.016759753227234
2014,1,14,1.0064934492111206
2014,1,17,0.9281045794487
2014,1,8,1.07798171043396
2014,1,14,1.0
2014,1,4,1.007462739944458
2014,1,10,0.9580838084220886
2014,1,12,1.0559005737304688
2014,1,10,0.9383561611175536
2014,1,27,1.024999976158142
2014,1,6,0.9513888955116272
2014,1,25,0.9894179701805116
2014,1,31,1.0
2014,1,7,1.024999976158142
2014,1,7,1.0121212005615234
2014,1,10,0.9383561611175536
2014,1,2,0.9516907930374146
2014,1,11,0.956204354763031
2014,1,27,0.9520958065986632
2014,1,6,1.016759753227234
2014,1,31,1.0
2014,1,17,1.065868258476257
2014,1,8,1.0139859914779663
2014,1,9,0.9340659379959106
2014,1,21,0.9724137783050536
2014,1,17,0.9731183052062988
2014,1,23,0.97409325838089
2014,1,19,1.077319622039795
2014,1,30,1.0797545909881592
2014,1,3,1.0
2014,1,17,0.9731183052062988
2014,1,28,0.9675324559211732
2014,1,3,1.020304560661316
2014,1,18,0.9433962106704712
2014,1,2,0.9715909361839294
2014,1,24,0.9205297827720642
2014,1,24,1.0549999475479126
2014,1,31,1.021164059638977
2014,1,2,1.0397727489471436
2014,1,22,0.9795918464660645
2014,1,15,1.1408450603485107
2014,1,23,1.013574719429016
2014,1,8,0.9239130616188048
2014,1,31,0.8977272510528564
2014,1,3,1.020304560661316
2014,1,13,1.0263158082962036
2014,1,9,1.0042016506195068
2014,1,9,0.9367088675498962
2014,1,6,0.994318187236786
2014,1,21,1.033783793449402
2014,1,8,0.988304078578949
2014,1,2,1.1415929794311523
2014,1,6,0.9931507110595704
2014,1,2,1.0540540218353271
2014,1,21,1.0961538553237915
2014,1,24,1.0229008197784424
2014,1,23,1.0
2014,1,21,0.9724137783050536
2014,1,5,1.1468926668167114
2014,1,3,0.989071011543274
2014,1,26,0.942105233669281
2014,1,4,1.0202702283859253
2014,1,16,1.012195110321045
2014,1,21,0.9577465057373048
2014,1,27,0.9387755393981934
2014,1,31,1.0
2014,1,1,1.023668646812439
2014,1,15,0.9839572310447692
2014,1,11,1.0395480394363403
2014,1,3,0.9622641801834106
2014,1,15,1.0584415197372437
2014,1,16,0.9803921580314636
2014,1,19,1.1069518327713013
2014,1,16,1.0742357969284058
2014,1,21,1.0225225687026978
2014,1,10,1.0124223232269287
2014,1,22,1.105960249900818
2014,1,14,1.0322580337524414
2014,1,6,1.0064102411270142
2014,1,28,1.150838017463684
2014,1,13,1.0133333206176758
2014,1,22,0.8767605423927307
2014,1,13,0.9465240836143494
2014,1,17,1.257575750350952
2014,1,3,0.9926470518112184
2014,1,16,1.115384578704834
2014,1,6,1.04347825050354
2014,1,14,0.9386503100395204
2014,1,8,1.007299304008484
2014,1,12,1.1369047164916992
2014,1,10,1.1111111640930176
2014,1,16,1.0660377740859983
2014,1,13,1.0
2014,1,13,1.0
2014,1,27,1.1534653902053833
2014,1,29,0.9254902005195618
2014,1,29,1.09333336353302
2014,1,23,1.1443849802017212
2014,1,13,1.1306818723678589
2014,1,22,0.990783393383026
2014,1,26,1.0379747152328491
2014,1,8,1.053691267967224
2014,1,22,1.309999942779541
2014,1,21,1.0232558250427246
2014,1,14,1.0322580337524414
2014,1,22,1.0451977252960205
2014,1,23,0.9720279574394226
2014,1,20,0.9882352948188782
2014,1,22,0.9411764740943908
2014,1,6,1.0631067752838137
2014,1,11,0.939226508140564
2014,1,14,1.0387096405029297
2014,1,13,0.9935483932495116
2014,1,15,1.0
2014,1,16,1.028735637664795
2014,1,15,1.06521737575531
2014,1,28,1.0820895433425903
2014,1,28,1.090361475944519
2014,1,9,0.9736841917037964
2014,1,24,0.9881656765937804
2014,1,20,1.0322580337524414
2014,1,30,0.9861111044883728
2014,1,7,1.0
2014,1,29,0.9927007555961608
2014,1,13,0.9733333587646484
2014,1,10,1.0700637102127075
2014,1,23,0.97265625
2014,1,17,1.0292397737503052
2014,1,15,1.037500023841858
2014,1,18,0.9551281929016112
2014,1,7,0.9958158731460572
2014,1,22,1.0662251710891724
2014,1,21,0.9932885766029358
2014,1,26,1.0059523582458496
2014,1,30,0.9679144620895386
2014,1,13,1.0
2014,1,17,0.8984962701797485
2014,1,9,1.0064934492111206
2014,1,27,1.024999976158142
2014,1,27,1.0067113637924194
2014,1,25,0.9894179701805116
2014,1,29,0.91566264629364
2014,1,17,0.8837209343910217
2014,1,26,1.0721648931503296
2014,1,23,1.005555510520935
2014,1,30,1.0579710006713867
2014,1,8,1.1071428060531616
2014,1,31,0.9881656765937804
2014,1,22,1.065868258476257
2014,1,11,0.9336734414100648
2014,1,21,1.0402684211730957
2014,1,31,1.0
2014,1,9,1.0349650382995603
2014,1,17,0.9640718698501588
2014,1,9,1.0064934492111206
2014,1,16,0.932330846786499
2014,1,15,1.0316455364227295
2014,1,16,1.0489130020141602
2014,1,11,1.0
2014,1,31,0.9927536249160768
2014,1,11,1.0395480394363403
2014,1,24,0.9655172228813172
2014,1,13,1.035573124885559
2014,1,3,0.989071011543274
2014,1,23,0.9368420839309692
2014,1,28,1.0301507711410522
2014,1,16,1.0
2014,1,19,1.07619047164917
2014,1,16,1.006666660308838
2014,1,25,1.0630630254745483
2014,1,3,0.9300699234008788
2014,1,27,0.9387755393981934
2014,1,5,1.079787254333496
2014,1,6,1.0421686172485352
2014,1,10,0.9733333587646484
2014,1,4,1.0128204822540283
2014,1,28,1.190000057220459
2014,1,22,0.9064748287200928
2014,1,28,1.037037014961243
2014,1,7,1.0
2014,1,9,0.929648220539093
2014,1,21,1.0402684211730957
2014,1,27,1.024999976158142
2014,1,6,0.967105269432068
2014,1,17,0.982758641242981
2014,1,17,0.9735099077224731
2014,1,7,0.9727891087532043
2014,1,10,1.0747663974761963
2014,1,15,0.9187816977500916
2014,1,9,0.9824561476707458
2014,1,28,0.9675324559211732
2014,1,17,1.038759708404541
2014,1,15,1.0718562602996826
2014,1,11,1.0763888359069824
2014,1,8,0.988304078578949
2014,1,19,1.0301204919815063
2014,1,10,1.010928988456726
2014,1,31,1.0
2014,1,10,0.8662420511245728
2014,1,2,1.029411792755127
2014,1,16,1.006666660308838
2014,1,7,1.020100474357605
2014,1,11,0.9885714054107666
2014,1,27,0.9940476417541504
2014,1,6,0.967105269432068
2014,1,9,1.0064934492111206
2014,1,31,1.005290985107422
2014,1,17,1.0
2014,1,28,1.090361475944519
2014,1,7,0.9931034445762634
2014,1,28,1.1714285612106323
2014,1,4,0.982758641242981
2014,1,28,0.9166666865348816
2014,1,6,0.970588207244873
2014,1,24,0.9425837397575378
2014,1,8,0.9887640476226808
2014,1,11,1.0062111616134644
2014,1,6,1.0067567825317385
2014,1,13,1.0
2014,1,10,0.9580152630805968
2014,1,16,1.006666660308838
2014,1,31,1.021164059638977
2014,1,22,1.006250023841858
2014,1,6,1.04347825050354
2014,1,8,0.9534883499145508
2014,1,6,0.9534883499145508
2014,1,16,0.9060402512550354
2014,1,17,1.09183669090271
2014,1,15,1.0051813125610352
2014,1,28,1.0134228467941284
2014,1,29,1.0
2014,1,1,1.0084388256072998
2014,1,15,1.1714285612106323
2014,1,13,1.2666666507720947
2014,1,29,1.0506329536437988
2014,1,13,1.081339716911316
2014,1,20,1.034482717514038
2014,1,7,0.9871794581413268
2014,1,28,0.981249988079071
2014,1,7,0.6274510025978088
2014,1,28,1.037037014961243
2014,1,26,1.0872093439102173
2014,1,14,0.9933775067329408
2014,1,20,1.023809552192688
2014,1,13,1.031999945640564
2014,1,6,0.9861111044883728
2014,1,4,0.9912663698196412
2014,1,10,1.0057470798492432
2014,1,16,1.0091323852539062
2014,1,9,0.9931507110595704
2014,1,6,0.9144737124443054
2014,1,28,1.0571428537368774
2014,1,23,1.049723744392395
2014,1,25,0.9894179701805116
2014,1,2,1.0896226167678833
2014,1,14,1.1231883764266968
2014,1,7,1.0276243686676023
2014,1,6,1.0
2014,1,16,1.065868258476257
2014,1,12,1.1179487705230713
2014,1,24,0.913223147392273
2014,1,31,1.0
2014,1,17,1.2268041372299194
2014,1,10,0.9733333587646484
2014,1,7,1.0274510383605957
2014,1,3,0.9926470518112184
2014,1,30,0.9915966391563416
2014,1,22,1.0067113637924194
2014,1,23,0.9720279574394226
2014,1,28,1.0820895433425903
2014,1,24,0.9808917045593262
2014,1,18,1.0191082954406738
2014,1,22,1.038673996925354
2014,1,26,1.3576642274856567
2014,1,4,0.976331353187561
2014,1,11,0.9808917045593262
2014,1,1,0.9666666388511658
2014,1,31,0.9952380657196044
2014,1,11,0.9465240836143494
2014,1,14,1.0432099103927612
2014,1,16,1.167664647102356
2014,1,22,0.9518072009086608
2014,1,23,0.8786126971244812
2014,1,7,1.0592105388641355
2014,1,24,1.088435411453247
2014,1,29,0.9837837815284728
2014,1,3,1.020304560661316
2014,1,14,1.0
2014,1,10,0.972000002861023
2014,1,21,1.021276593208313
2014,1,31,0.9948717951774596
2014,1,22,0.9751037359237672
2014,1,7,0.9800000190734864
2014,1,22,0.8933333158493042
2014,1,1,1.0308642387390137
2014,1,13,1.0977011919021606
2014,1,8,0.9586206674575806
2014,1,7,0.903954803943634
2014,1,10,1.0184049606323242
2014,1,27,1.05202317237854
2014,1,30,1.0
2014,1,2,1.013071894645691
2014,1,29,0.9508196711540222
2014,1,10,1.010928988456726
2014,1,20,0.9477611780166626
2014,1,1,1.0084388256072998
2014,1,28,1.1909091472625732
2014,1,13,0.9806451797485352
2014,1,18,1.0567375421524048
2014,1,8,1.007299304008484
2014,1,16,0.9931034445762634
2014,1,29,0.948051929473877
2014,1,15,1.02816903591156
2014,1,6,1.016759753227234
2014,1,25,1.0489510297775269
2014,1,1,0.9666666388511658
2014,1,2,1.045751690864563
2014,1,25,1.020942449569702
2014,1,8,1.0
2014,1,8,0.9657142758369446
2014,1,29,1.0399999618530271
2014,1,24,0.9365671873092652
2014,1,6,1.04347825050354
2014,1,23,1.1384615898132324
2014,1,10,1.0222222805023191
2014,1,16,1.1105527877807615
2014,1,20,1.0507246255874634
2014,1,24,0.9290780425071716
2014,1,7,1.0280898809432983
2014,1,30,1.309999942779541
2014,1,31,0.9881656765937804
2014,1,11,0.9861111044883728
2014,1,22,0.95652174949646
2014,1,22,1.0677083730697632
2014,1,13,1.0
2014,1,21,1.033783793449402
2014,1,23,1.0
2014,1,2,0.9875776171684264
2014,1,10,1.045714259147644
2014,1,21,1.0793651342391968
2014,1,6,0.994318187236786
2014,1,18,1.0182926654815674
2014,1,14,0.9683544039726256
2014,1,10,0.972000002861023
2014,1,16,0.9931034445762634
2014,1,8,1.0782122611999512
2014,1,3,1.0
2014,1,23,1.076923131942749
2014,1,18,1.042253494262695
2014,1,28,1.1555556058883667
2014,1,28,0.9811320900917052
2014,1,24,0.9881656765937804
2014,1,28,0.9640718698501588
2014,1,2,1.0072463750839231
2014,1,29,1.0108696222305298
2014,1,3,0.9926470518112184
2014,1,16,0.9863945841789246
2014,1,26,0.9640718698501588
2014,1,23,0.8736842274665833
2014,1,4,1.1781609058380127
2014,1,22,1.121338963508606
2014,1,3,0.9790794849395752
2014,1,16,0.9455782175064088
2014,1,30,1.0269057750701904
2014,1,28,0.9795918464660645
2014,1,27,1.051948070526123
2014,1,30,1.1041666269302368
2014,1,8,0.988304078578949
2014,1,22,0.8767605423927307
2014,1,24,0.9935897588729858
2014,1,28,1.04054057598114
2014,1,27,0.9090909361839294
2014,1,14,1.3678756952285769
2014,1,17,0.9345238208770752
2014,1,10,0.954285740852356
2014,1,29,1.0136054754257202
2014,1,23,1.0377358198165894
2014,1,8,1.1438848972320557
2014,1,15,1.2303664684295654
2014,1,13,0.9935483932495116
2014,1,13,0.980519473552704
2014,1,27,0.9722222089767456
2014,1,16,0.9689440727233888
2014,1,28,0.981249988079071
2014,1,17,1.0292397737503052
2014,1,10,1.0057470798492432
2014,1,10,1.1882352828979492
2014,1,14,1.0
2014,1,31,1.1065088510513306
2014,1,22,0.9509202241897584
2014,1,10,1.0935672521591189
2014,1,29,1.0764706134796145
2014,1,8,0.9364407062530518
2014,1,10,1.010928988456726
2014,1,19,0.9930555820465088
2014,1,21,0.987500011920929
2014,1,21,1.0232558250427246
2014,1,26,1.029940128326416
2014,1,7,1.0052632093429563
2014,1,13,1.02816903591156
2014,1,23,0.9230769276618958
2014,1,27,1.0629370212554932
2014,1,26,1.0666667222976685
2014,1,28,1.0359711647033691
2014,1,2,1.3010752201080322
2014,1,29,0.9123711585998536
2014,1,21,0.9932885766029358
2014,1,21,1.1714285612106323
2014,1,3,0.9622641801834106
2014,1,22,1.0283688306808472
2014,1,27,1.0039526224136353
2014,1,28,0.9675324559211732
2014,1,29,0.989071011543274
2014,1,11,0.9465240836143494
2014,1,9,0.8717948794364929
2014,1,21,1.033783793449402
2014,1,23,1.0740740299224854
2014,1,28,0.9933775067329408
2014,1,22,0.9580419659614564
2014,1,4,1.0
2014,1,13,1.0256410837173462
2014,1,13,1.0
2014,1,8,1.0270270109176636
2014,1,29,1.0657894611358645
2014,1,29,0.9281768202781676
2014,1,4,1.0
2014,1,12,0.8786407709121704
2014,1,6,1.0
2014,1,28,1.0682730674743652
2014,1,3,1.0059880018234253
2014,1,23,0.9758453965187072
2014,1,22,1.0386472940444946
2014,1,12,1.147679328918457
2014,1,11,1.0395480394363403
2014,1,7,1.0812499523162842
2014,1,17,0.9731183052062988
2014,1,28,0.8849999904632568
2014,1,9,0.9438202381134032
2014,1,22,0.95652174949646
2014,1,24,0.9552845358848572
2014,1,13,1.0
2014,1,13,0.9929078221321106
2014,1,21,0.987500011920929
2014,1,9,0.9931507110595704
2014,1,21,1.0451977252960205
2014,1,15,1.0051813125610352
2014,1,29,0.8679245114326477
2014,1,14,1.123711347579956
2014,1,4,1.0
2014,1,23,1.0994764566421509
2014,1,16,0.9803921580314636
2014,1,28,1.0820895433425903
2014,1,10,0.9580838084220886
2014,1,4,0.9725274443626404
2014,1,23,0.97409325838089
2014,1,2,1.030075192451477
2014,1,26,0.9815950989723206
2014,1,16,1.0105262994766235
2014,1,17,1.0
2014,1,29,0.8679245114326477
2014,1,22,0.9640718698501588
2014,1,19,1.0402684211730957
2014,1,14,1.0322580337524414
2014,1,16,1.0138888359069824
2014,1,22,1.0129870176315308
2014,1,6,0.9932885766029358
2014,1,15,1.018633484840393
2014,1,27,0.9520958065986632
2014,1,8,1.0289016962051392
2014,1,2,1.0064516067504885
2014,1,13,1.0
2014,1,28,0.921052634716034
2014,1,16,1.0447760820388794
2014,1,22,0.962499976158142
2014,1,10,0.9383561611175536
2014,1,30,1.309999942779541
2014,1,22,1.0347222089767456
2014,1,23,0.97409325838089
2014,1,30,1.0
2014,1,6,0.9430379867553712
2014,1,22,1.0
2014,1,16,0.9803921580314636
2014,1,9,1.1483516693115234
2014,1,9,0.625
2014,1,6,1.016759753227234
2014,1,23,0.97409325838089
2014,1,13,1.051948070526123
2014,1,19,1.0289016962051392
2014,1,8,0.9657142758369446
2014,1,8,0.988304078578949
2014,1,18,1.0697674751281738
2014,1,31,0.9461538195610046
2014,1,25,0.9934640526771544
2014,1,3,1.020689606666565
2014,1,16,0.9813664555549622
2014,1,29,1.1295336484909058
2014,1,11,1.0395480394363403
2014,1,28,0.9811320900917052
2014,1,6,1.0149253606796265
2014,1,29,1.033707857131958
2014,1,19,0.9556962251663208
2014,1,29,1.0368098020553589
2014,1,17,1.065868258476257
2014,1,3,1.0331125259399414
2014,1,6,1.0349650382995603
2014,1,18,0.9587628841400146
2014,1,9,1.0571428537368774
2014,1,8,0.9852941036224364
2014,1,24,1.0394736528396606
2014,1,28,0.981249988079071
2014,1,26,1.0
2014,1,13,0.9465240836143494
2014,1,28,1.0086580514907837
2014,1,13,1.0
2014,1,14,0.9477911591529846
2014,1,17,0.982758641242981
2014,1,24,1.0377358198165894
2014,1,23,1.045454502105713
2014,1,28,1.090361475944519
2014,1,13,1.106145262718201
2014,1,7,0.984455943107605
2014,1,8,0.9265536665916444
2014,1,5,0.9938271641731262
2014,1,24,0.9881656765937804
2014,1,18,1.034883737564087
2014,1,15,1.0429447889328003
2014,1,24,1.049180269241333
2014,1,27,0.9520958065986632
2014,1,17,1.0376343727111816
2014,1,17,0.982758641242981
2014,1,30,1.0106383562088013
2014,1,13,1.0
2014,1,15,1.0196079015731812
2014,1,22,1.065868258476257
2014,1,28,1.0810810327529907
2014,1,30,0.9790209531784058
2014,1,7,1.2797203063964844
2014,1,14,1.0322580337524414
2014,1,9,1.0512820482254028
2014,1,30,0.957446813583374
2014,1,2,1.0512820482254028
2014,1,9,1.0720720291137695
2014,1,15,1.034090876579285
2014,1,14,0.8908450603485107
2014,1,7,1.094936728477478
2014,1,13,1.03125
2014,1,3,0.989071011543274
2014,1,15,1.029940128326416
2014,1,21,1.0059523582458496
2014,1,23,0.9720279574394226
2014,1,3,0.9653179049491882
2014,1,13,1.0
2014,1,21,0.9577465057373048
2014,1,24,1.1290322542190552
2014,1,3,1.0616438388824463
2014,1,10,1.061855673789978
2014,1,2,0.9930070042610168
2014,1,8,1.0812499523162842
2014,1,21,0.9932885766029358
2014,1,21,1.0232558250427246
2014,1,15,0.9901477694511414
2014,1,8,1.007299304008484
2014,1,5,0.970873773097992
2014,1,9,1.0205761194229126
2014,1,15,0.9290780425071716
2014,1,27,1.0389610528945925
2014,1,14,1.0322580337524414
2014,1,28,1.1229050159454346
2014,1,28,0.9433962106704712
2014,1,20,0.9558823704719543
2014,1,19,1.1176470518112185
2014,1,23,1.0829015970230105
2014,1,17,0.9731183052062988
2014,1,14,1.0322580337524414
2014,1,17,1.0721648931503296
2014,1,20,1.0
2014,1,4,0.982758641242981
2014,1,24,0.9881656765937804
2014,1,28,0.9554139971733092
2014,1,9,0.929648220539093
2014,1,17,1.0
2014,1,24,1.0546875
2014,1,27,0.9820359349250792
2014,1,27,1.0608108043670654
2014,1,17,0.9780219793319702
2014,2,16,0.9638554453849792
2014,2,6,1.0177514553070068
2014,2,18,1.037037014961243
2014,2,14,0.9371727705001832
2014,2,8,1.022099494934082
2014,2,6,0.9905213117599488
2014,2,16,1.0402299165725708
2014,2,14,1.0355329513549805
2014,2,3,0.9704142212867736
2014,2,7,0.976047933101654
2014,2,11,0.9338235259056092
2014,2,28,1.116161584854126
2014,2,3,1.051792860031128
2014,2,3,1.0290697813034058
2014,2,14,0.9444444179534912
2014,2,4,0.9440993666648864
2014,2,12,1.101265788078308
2014,2,9,0.9888268113136292
2014,2,20,1.0108696222305298
2014,2,9,1.0
2014,2,21,1.0673575401306152
2014,2,28,0.995192289352417
2014,2,22,1.0056818723678589
2014,2,13,0.908108115196228
2014,2,7,1.0301204919815063
2014,2,13,1.0276243686676023
2014,2,26,1.004328966140747
2014,2,19,0.9842932224273682
2014,2,5,0.9717513918876648
2014,2,18,1.037037014961243
2014,2,28,1.1074765920639038
2014,2,14,1.0510637760162354
2014,2,6,0.9888268113136292
2014,2,24,1.0129032135009766
2014,2,12,1.050561785697937
2014,2,17,1.0639269351959229
2014,2,28,1.2356321811676023
2014,2,19,0.976047933101654
2014,2,7,0.9729729890823364
2014,2,10,1.070270299911499
2014,2,20,1.0132449865341189
2014,2,27,1.0895522832870483
2014,2,11,1.090517282485962
2014,2,4,0.9793103337287904
2014,2,14,0.875
2014,2,27,1.045714259147644
2014,2,6,0.994897961616516
2014,2,16,0.987500011920929
2014,2,5,1.1231883764266968
2014,2,1,0.9767441749572754
2014,2,12,0.9883720874786376
2014,2,11,1.0399999618530271
2014,2,8,1.1634615659713743
2014,2,23,1.0689655542373655
2014,2,25,1.0653594732284546
2014,2,18,0.7792207598686218
2014,2,13,1.013071894645691
2014,2,3,1.1456953287124634
2014,2,5,0.9090909361839294
2014,2,25,0.9119170904159546
2014,2,6,0.9751552939414978
2014,2,2,1.0059523582458496
2014,2,26,1.0507614612579346
2014,2,4,0.8846153616905212
2014,2,26,0.9107142686843872
2014,2,25,1.041284441947937
2014,2,13,1.013071894645691
2014,2,18,0.9605262875556946
2014,2,4,0.9551281929016112
2014,2,7,1.0
2014,2,11,1.0
2014,2,28,1.16304349899292
2014,2,4,1.0710901021957395
2014,2,13,1.076335906982422
2014,2,28,1.0423280000686646
2014,2,17,0.9712643623352052
2014,2,17,0.987500011920929
2014,2,5,1.0147058963775637
2014,2,10,0.9366196990013124
2014,2,6,1.091428518295288
2014,2,25,1.034883737564087
2014,2,17,0.9840425252914428
2014,2,26,1.0149253606796265
2014,2,7,0.9371069073677064
2014,2,28,0.9503816962242126
2014,2,11,0.9838709831237792
2014,2,14,1.0
2014,2,28,1.1354838609695437
2014,2,1,0.875
2014,2,11,1.5431034564971924
2014,2,19,0.976047933101654
2014,2,25,1.128078818321228
2014,2,4,0.96875
2014,2,5,0.9090909361839294
2014,2,22,1.423076868057251
2014,2,18,1.037037014961243
2014,2,18,1.106382966041565
2014,2,9,1.0368421077728271
2014,2,14,1.026737928390503
2014,2,5,0.9735099077224731
2014,2,11,0.9640718698501588
2014,2,3,0.9506173133850098
2014,2,5,0.9735099077224731
2014,2,21,0.9650349617004396
2014,2,20,0.9336734414100648
2014,2,8,1.045454502105713
2014,2,18,1.037037014961243
2014,2,8,1.0
2014,2,10,1.014285683631897
2014,2,7,0.9900990128517152
2014,2,3,0.906862735748291
2014,2,26,0.9107142686843872
2014,2,27,1.063953518867493
2014,2,17,1.225000023841858
2014,2,14,1.0103092193603516
2014,2,16,0.9649122953414916
2014,2,14,1.026737928390503
2014,2,28,1.0
2014,2,24,1.0384615659713743
2014,2,13,0.984536111354828
2014,2,17,0.97826087474823
2014,2,22,0.9888268113136292
2014,2,24,1.0
2014,2,20,1.0
2014,2,11,1.0246913433074951
