ai_written,similarity_voc_simpson_index,similarity_voc_shannon_entropy,similarity_lex_avg_dependency_link_length,similarity_voc_type_token_ratio,similarity_voc_hapax_legomena,complexity,date
-0.15820870146924398,0.4190912412159101,0.7136961442159798,-1.062787634027799,-0.2697397214755858,-0.6244727458973289,-0.16484254319376476,2020-05-01
-0.18164613012269903,0.6634773000400956,1.1455060309560148,-0.6825109278715091,-0.46592123604735625,-1.107079951216724,-0.08930575682789577,2020-06-01
-0.7615334777743121,0.41563568275667345,1.3056262753723118,-0.5668548897956621,-0.2066435583923639,-0.6544392326785803,0.05866485545247575,2020-07-01
-0.7615334777743121,-0.035612275866442375,1.4867428940476686,0.10975954870066815,0.1884854202513851,0.051075671854662295,0.36009025179758836,2020-08-01
-0.7615334777743121,-0.23439717129101403,1.6101459139222696,-0.035783058727256456,0.36286803598863765,0.24674436712031292,0.3899156174025899,2020-09-01
-0.3216569536051227,-0.2900864033319381,1.5480686146103613,0.0471711189103383,0.46675358290930496,0.19705282103803778,0.39379194682722085,2020-10-01
-0.7615334777743121,-0.429054011368101,1.1487568704672872,-0.5127958074426717,0.41124146436019016,0.10400196768619697,0.14443009674058033,2020-11-01
-0.7615334777743121,2.166858920819592,0.8053701523915663,-0.3969237921219596,0.655738605058436,0.03750416347262653,0.6537096099240524,2020-12-01
-0.29645799694417413,0.7938365817860572,0.7451308003903078,-0.7496172023466952,1.618330782284928,0.675293018735327,0.6165947961699849,2021-01-01
-0.7615334777743121,0.7938365817860572,0.786621219800567,-0.7151646311897204,2.459444460259926,1.309556287360197,0.9268587836034052,2021-02-01
-0.7615334777743121,0.7938365817860572,0.8816289702252937,-0.5140642639114649,2.703206237714411,1.6022944865882545,1.0933804024805103,2021-03-01
-0.7615334777743121,0.7938365817860572,0.9723707872063896,-0.21275674556884608,0.6506487494911964,1.8295406202083808,0.8067279986246355,2021-04-01
-0.4088276062606023,0.7938365817860572,1.1913929867693085,-0.3208141215946012,0.6506487494911964,1.9565329881233604,0.8543194369150642,2021-05-01
-0.45158699188952495,1.0445695890356759,1.641067977654243,-0.4477299216753653,2.323199055210839,1.727181908463077,1.257657721737694,2021-06-01
-0.7615334777743121,0.42627617512230315,2.08199995223337,-0.39426045077571825,2.1477338434413444,1.9892132414619697,1.2501925522966537,2021-07-01
0.10288141031906392,0.3055346906476269,0.5099146670963087,-0.42514127662463413,2.5088734768140135,0.7882200841539475,0.7374803284174526,2021-08-01
-0.48276835522853667,-0.08933822248702637,0.5099146670963087,-0.2504941211045868,0.6506487494911964,0.7882200841539475,0.32179023142996793,2021-09-01
0.29799738296063294,0.3078883419627055,0.5099146670963087,-0.04810860742864126,0.6506487494911964,0.7882200841539475,0.44171264705510344,2021-10-01
-0.2076733898916224,1.1013207925717379,0.5099146670963087,-0.06713968533967365,0.6506487494911964,0.7882200841539475,0.5965929215947033,2021-11-01
0.33179222435442335,2.1697355460282357,0.5099146670963087,0.1562478884045522,0.6506487494911964,0.7882200841539475,0.8549533870348481,2021-12-01
0.07025220843177644,0.7938365817860572,0.5099146670963087,0.343357532227803,0.6506487494911964,0.7882200841539475,0.6171955229510626,2022-01-01
-0.1570264844026762,0.7938365817860572,0.5099146670963087,0.0838430597702045,0.6506487494911964,0.7882200841539475,0.5652926284595429,2022-02-01
0.2721599773842596,0.7938365817860572,0.5099146670963087,-0.09721989875118739,0.6506487494911964,0.7882200841539475,0.5290800367552645,2022-03-01
0.28778648464289264,0.7938365817860572,0.5099146670963087,-0.12357824635745793,2.5046389555243773,0.7882200841539475,0.8946064084406465,2022-04-01
-0.7615334777743121,0.8934522122070769,2.2358593614118876,-0.26257879280287777,1.25167822550655,1.9202647025954627,1.2077351417836197,2022-05-01
-0.7615334777743121,1.2287464628802947,1.6202952983767493,0.3369766422965089,0.17367001450496503,0.4565503534409208,0.7632477542998878,2022-06-01
-0.17725304415564128,0.3206965928371209,0.7883645370486076,0.21893314584337897,-0.7061089192797311,-0.8418742453543931,-0.043997777781003354,2022-07-01
-0.19857714757238112,0.00111848409666943,0.16946011409292683,0.019241726661617612,-1.157244349066699,-1.4949088530209504,-0.4924665754472871,2022-08-01
-0.7615334777743121,0.023025251319466793,0.19199253990929235,-0.2660204396150378,-1.088175010821469,-1.5643950974985517,-0.5407145513412599,2022-09-01
-0.2139002192820195,-0.09818456554899976,0.08443223884037014,-0.3249715181049005,-1.0103114438602145,-1.3956000106576736,-0.5489270598662837,2022-10-01
-0.20866597069427956,-2.0196624904062057,0.14593429543285688,-1.2451349232114863,-0.9641437073778665,-1.2036646139592164,-1.0573342879043837,2022-11-01
-0.13534930534401807,-2.1068121814913656,0.40813077876874326,-1.1772581307334338,-0.8304374332626897,-1.0812172099050759,-0.9575188353247643,2022-12-01
-0.7615334777743121,-2.207776829503652,0.5957123956517938,-1.2106250920416604,-0.6644125376972796,-0.8853306335462049,-0.8744865394274006,2023-01-01
0.5150185316766872,-2.363144159926957,0.45266190022803293,-1.4257616463016207,-0.6409450305844896,-0.6827009129638171,-0.9319779699097703,2023-02-01
0.8396779527654363,-2.0678274145140203,0.4293130749849765,-1.7131039217570052,-0.6660642982705262,-0.6804295006135306,-0.9396224120340211,2023-03-01
1.726370304085835,-2.013209613530083,0.3585308163465499,-1.8516849013803927,-0.789418131004675,-1.0256042287929286,-1.0642772116723058,2023-04-01
-0.7615334777743121,-1.698898059342156,-0.09284162472096305,-1.9655484973072659,-1.0429818745883104,-1.6198200160128031,-1.2840180143942999,2023-05-01
0.7433449073508498,-1.3866023773145482,-0.4153012240829345,-1.6903798708737758,-1.1837878158553063,-1.6793299505079822,-1.2710802477269094,2023-06-01
1.9605259541432603,-0.9609317243551021,-0.6562077899611048,-1.588787183976351,-1.1995309961209757,-1.6378081973917265,-1.208653178361052,2023-07-01
3.6709387772638795,-0.7903669466289935,-1.042439662375148,-1.5276677879834837,-1.5569665771850303,-2.165660509818384,-1.4166202967982078,2023-08-01
0.9879943234581541,-0.6873980037121885,-1.4609243448087381,-1.4404036459573475,-1.7274183301380754,-2.287160742196374,-1.5206610133625447,2023-09-01
2.8584151800560975,-0.7684147073599532,-1.4534995029350342,-1.4157592654317768,-1.847259486263497,-2.028899117680184,-1.502766415934089,2023-10-01
